text_a;text_b;is_true;explanation;difficulty;is_active
Signalement : Toyota Yaris blanc, plaque FR-315-UO, vu le 25/06/2026 à 9h30.;Signalement : Toyota Yaris blanc, plaque FR-3I5-UO, vu le 25/06/2026 à 9h30.;false;Les deux textes ne sont pas strictement identiques. Différence localisée : « 1 » a été remplacé par « I ». Cette variation est volontairement proche visuellement du texte source. Un candidat peut se tromper en lisant trop vite, surtout lorsque l’œil se concentre sur le sens général au lieu de comparer caractère par caractère.;medium;true
Hugo Blanc, HY-427-CI, 13 impasse du Moulin;Hugo Blanc, HY-427-CI, A3 impasse du Moulin;false;Les deux textes ne sont pas strictement identiques. Différence localisée au caractère 24 : « 1 » devient « A ». Cette variation est volontairement proche visuellement du texte source. Un candidat peut se tromper en lisant trop vite, surtout lorsque l’œil se concentre sur le sens général au lieu de comparer caractère par caractère.;easy;true
Signalement : Peugeot 308 gris, plaque KV-644-PJ, vu le 24/01/2026 à 13h15.;Signalement : Peugeot 308 gris, plaque KV-644-PJ, vu le 24/01/2026 à 13h15.;true;Les deux textes sont strictement identiques. Aucun mot, chiffre, accent, espace ou signe de ponctuation ne change entre la colonne de gauche et celle de droite. Le piège vient de la fatigue visuelle : la présence de chiffres, de noms propres et de ponctuation pousse souvent le candidat à imaginer une différence.;medium;true
"Procès-verbal : le témoin indique avoir vu un individu quitter le secteur rue des Acacias à Fréjus, en direction du Nord, avec un sac sombre et une démarche rapide ; la déclaration a été relue puis signée sans réserve.";"Procès-verbal : le témoln indique avoir vu un individu quitter le secteur rue des Acacias à Fréjus, en direction du Nord, avec un sac sombre et une démarche rapide ; la déclaration a été relue puis signée sans réserve.";false;Les deux textes ne sont pas strictement identiques. Différence localisée : « i » a été remplacé par « l ». Cette variation est volontairement proche visuellement du texte source. Un candidat peut se tromper en lisant trop vite, surtout lorsque l’œil se concentre sur le sens général au lieu de comparer caractère par caractère.;hard;true
Lucas Martin, MX-575-DS, 79 boulevard Carnot;Lucas Martin, MX-575-DS, 79 boulevard Carnot;true;Les deux textes sont strictement identiques. Aucun mot, chiffre, accent, espace ou signe de ponctuation ne change entre la colonne de gauche et celle de droite. Le piège vient de la fatigue visuelle : la présence de chiffres, de noms propres et de ponctuation pousse souvent le candidat à imaginer une différence.;easy;true
Signalement : Dacia Duster gris, plaque ZR-161-CO, vu le 13/04/2026 à 10h15.;Signalement : Dacia Duster gris. plaque ZR-161-CO, vu le 13/04/2026 à 10h15.;false;Les deux textes ne sont pas strictement identiques. Différence localisée : « , » a été remplacé par « . ». Cette variation est volontairement proche visuellement du texte source. Un candidat peut se tromper en lisant trop vite, surtout lorsque l’œil se concentre sur le sens général au lieu de comparer caractère par caractère.;medium;true
Clara Moreau, SZ-177-QP, 65 boulevard Carnot;Clara Moreau, SZ-177-QP3 65 boulevard Carnot;false;Les deux textes ne sont pas strictement identiques. Différence localisée au caractère 24 : « , » devient « 3 ». Cette variation est volontairement proche visuellement du texte source. Un candidat peut se tromper en lisant trop vite, surtout lorsque l’œil se concentre sur le sens général au lieu de comparer caractère par caractère.;easy;true
Signalement : Peugeot 308 blanc, plaque KD-156-MZ, vu le 12/05/2026 à 22h30.;Signalement : Peugeot 308 blanc, plaque KD-156-MZ, vu le 12/05/2026 à 22h30.;true;Les deux textes sont strictement identiques. Aucun mot, chiffre, accent, espace ou signe de ponctuation ne change entre la colonne de gauche et celle de droite. Le piège vient de la fatigue visuelle : la présence de chiffres, de noms propres et de ponctuation pousse souvent le candidat à imaginer une différence.;medium;true
"Procès-verbal : le témoin indique avoir vu un individu quitter le secteur impasse du Moulin à Fréjus, en direction du Nord, avec un sac sombre et une démarche rapide ; la déclaration a été relue puis signée sans réserve.";"Procès-verbal :  le témoin indique avoir vu un individu quitter le secteur impasse du Moulin à Fréjus, en direction du Nord, avec un sac sombre et une démarche rapide ; la déclaration a été relue puis signée sans réserve.";false;Les deux textes ne sont pas strictement identiques. Différence localisée : «  l » a été remplacé par «   l ». Cette variation est volontairement proche visuellement du texte source. Un candidat peut se tromper en lisant trop vite, surtout lorsque l’œil se concentre sur le sens général au lieu de comparer caractère par caractère.;hard;true
Sarah Moreau, VL-992-IT, 5 impasse du Moulin;Sarah Moreau, VL-992-IT, 5 impasse du Moulin;true;Les deux textes sont strictement identiques. Aucun mot, chiffre, accent, espace ou signe de ponctuation ne change entre la colonne de gauche et celle de droite. Le piège vient de la fatigue visuelle : la présence de chiffres, de noms propres et de ponctuation pousse souvent le candidat à imaginer une différence.;easy;true
Signalement : Renault Clio noir, plaque WC-307-HL, vu le 28/06/2026 à 20h30.;Signalement : Renault Clio noir. plaque WC-307-HL, vu le 28/06/2026 à 20h30.;false;Les deux textes ne sont pas strictement identiques. Différence localisée : « , » a été remplacé par « . ». Cette variation est volontairement proche visuellement du texte source. Un candidat peut se tromper en lisant trop vite, surtout lorsque l’œil se concentre sur le sens général au lieu de comparer caractère par caractère.;medium;true
Yanis Dumas, ZJ-229-ZL, 63 rue des Acacias;Yanis Dumas, ZJ-229-ZL, 63 avenue des Acacias;false;Les deux textes ne sont pas strictement identiques. Différence localisée : « rue » a été remplacé par « avenue ». Cette variation est volontairement proche visuellement du texte source. Un candidat peut se tromper en lisant trop vite, surtout lorsque l’œil se concentre sur le sens général au lieu de comparer caractère par caractère.;easy;true
Signalement : Renault Clio noir, plaque TC-446-TQ, vu le 20/01/2026 à 20h30.;Signalement : Renault Clio noir, plaque TC-446-TQ, vu le 20/01/2026 à 20h30.;true;Les deux textes sont strictement identiques. Aucun mot, chiffre, accent, espace ou signe de ponctuation ne change entre la colonne de gauche et celle de droite. Le piège vient de la fatigue visuelle : la présence de chiffres, de noms propres et de ponctuation pousse souvent le candidat à imaginer une différence.;medium;true
"Procès-verbal : le témoin indique avoir vu un individu quitter le secteur boulevard Carnot à Draguignan, en direction du Nord, avec un sac sombre et une démarche rapide ; la déclaration a été relue puis signée sans réserve.";"Procès-verbal : le tèmoin indique avoir vu un individu quitter le secteur boulevard Carnot à Draguignan, en direction du Nord, avec un sac sombre et une démarche rapide ; la déclaration a été relue puis signée sans réserve.";false;Les deux textes ne sont pas strictement identiques. Différence localisée : « é » a été remplacé par « è ». Cette variation est volontairement proche visuellement du texte source. Un candidat peut se tromper en lisant trop vite, surtout lorsque l’œil se concentre sur le sens général au lieu de comparer caractère par caractère.;hard;true
Yanis Dumas, UJ-939-UP, 65 impasse du Moulin;Yanis Dumas, UJ-939-UP, 65 impasse du Moulin;true;Les deux textes sont strictement identiques. Aucun mot, chiffre, accent, espace ou signe de ponctuation ne change entre la colonne de gauche et celle de droite. Le piège vient de la fatigue visuelle : la présence de chiffres, de noms propres et de ponctuation pousse souvent le candidat à imaginer une différence.;easy;true
Signalement : Ford Focus gris, plaque XR-646-WP, vu le 12/09/2026 à 19h30.;Signalement : Ford Focus gris, plaque XR-646-WP, vu le 12/O9/2026 à 19h30.;false;Les deux textes ne sont pas strictement identiques. Différence localisée : « 0 » a été remplacé par « O ». Cette variation est volontairement proche visuellement du texte source. Un candidat peut se tromper en lisant trop vite, surtout lorsque l’œil se concentre sur le sens général au lieu de comparer caractère par caractère.;medium;true
Yanis Moreau, VZ-633-OV, 82 boulevard Carnot;Yanis Moreau, VZ-633-OV, 82 boulLvard Carnot;false;Les deux textes ne sont pas strictement identiques. Différence localisée au caractère 33 : « e » devient « L ». Cette variation est volontairement proche visuellement du texte source. Un candidat peut se tromper en lisant trop vite, surtout lorsque l’œil se concentre sur le sens général au lieu de comparer caractère par caractère.;easy;true
Signalement : Toyota Yaris bleu, plaque UF-972-AY, vu le 14/08/2026 à 10h05.;Signalement : Toyota Yaris bleu, plaque UF-972-AY, vu le 14/08/2026 à 10h05.;true;Les deux textes sont strictement identiques. Aucun mot, chiffre, accent, espace ou signe de ponctuation ne change entre la colonne de gauche et celle de droite. Le piège vient de la fatigue visuelle : la présence de chiffres, de noms propres et de ponctuation pousse souvent le candidat à imaginer une différence.;medium;true
"Procès-verbal : le témoin indique avoir vu un individu quitter le secteur rue des Acacias à Les Arcs, en direction du Nord, avec un sac sombre et une démarche rapide ; la déclaration a été relue puis signée sans réserve.";"Procès-verbal : le tèmoin indique avoir vu un individu quitter le secteur rue des Acacias à Les Arcs, en direction du Nord, avec un sac sombre et une démarche rapide ; la déclaration a été relue puis signée sans réserve.";false;Les deux textes ne sont pas strictement identiques. Différence localisée : « é » a été remplacé par « è ». Cette variation est volontairement proche visuellement du texte source. Un candidat peut se tromper en lisant trop vite, surtout lorsque l’œil se concentre sur le sens général au lieu de comparer caractère par caractère.;hard;true
Clara Martin, IU-653-BY, 16 rue des Acacias;Clara Martin, IU-653-BY, 16 rue des Acacias;true;Les deux textes sont strictement identiques. Aucun mot, chiffre, accent, espace ou signe de ponctuation ne change entre la colonne de gauche et celle de droite. Le piège vient de la fatigue visuelle : la présence de chiffres, de noms propres et de ponctuation pousse souvent le candidat à imaginer une différence.;easy;true
Signalement : Dacia Duster blanc, plaque JP-463-NL, vu le 21/01/2026 à 7h15.;Signalement : Dacia Duster blanc. plaque JP-463-NL, vu le 21/01/2026 à 7h15.;false;Les deux textes ne sont pas strictement identiques. Différence localisée : « , » a été remplacé par « . ». Cette variation est volontairement proche visuellement du texte source. Un candidat peut se tromper en lisant trop vite, surtout lorsque l’œil se concentre sur le sens général au lieu de comparer caractère par caractère.;medium;true
