module;category;difficulty;question;prompt;stimulus;options;answer;explanation;hint;is_active
psychotechnique;concentration;Moyenne;Combien de chiffres « 2 » contient la suite ?;Comptez uniquement le chiffre demandé.;18997762391453692347517643338;"[""1"", ""4"", ""3"", ""2""]";2;Le chiffre « 2 » apparaît aux positions [8, 17], soit 2 occurrence(s). Les autres réponses sont des erreurs typiques de +1 ou -1. La méthode fiable est de regrouper mentalement la suite par paquets de trois caractères.;Faire des groupes de trois.;true
psychotechnique;concentration;Difficile;Combien de chiffres « 2 » contient la suite ?;Comptez uniquement le chiffre demandé.;313738938736619379;"[""2"", ""-3"", ""1"", ""0""]";0;Le chiffre « 2 » apparaît aux positions [], soit 0 occurrence(s). Les autres réponses sont des erreurs typiques de +1 ou -1. La méthode fiable est de regrouper mentalement la suite par paquets de trois caractères.;Faire des groupes de trois.;true
psychotechnique;concentration;Facile;Quelle séquence est strictement identique au modèle ?;Modèle : PV-293-AB-51;Comparez les propositions au modèle.;"[""PV 293-AB-51"", ""PV-293-AB-51"", ""VP-293-AB-51"", ""PV-293-AB-52""]";PV-293-AB-51;La séquence correcte est « PV-293-AB-51 » car elle reprend exactement tous les caractères du modèle. Les autres propositions changent un tiret, un chiffre ou l'ordre des lettres. Le piège est de lire le code globalement au lieu de vérifier chaque caractère.;Comparer caractère par caractère.;true
psychotechnique;concentration;Moyenne;Quelle séquence est strictement identique au modèle ?;Modèle : PV-174-AC-83;Comparez les propositions au modèle.;"[""PV-174-AC-83"", ""VP-174-AC-83"", ""PV 174-AC-83"", ""PV-174-AC-84""]";PV-174-AC-83;La séquence correcte est « PV-174-AC-83 » car elle reprend exactement tous les caractères du modèle. Les autres propositions changent un tiret, un chiffre ou l'ordre des lettres. Le piège est de lire le code globalement au lieu de vérifier chaque caractère.;Comparer caractère par caractère.;true
psychotechnique;concentration;Difficile;Quelle séquence est strictement identique au modèle ?;Modèle : PV-541-BA-73;Comparez les propositions au modèle.;"[""VP-541-BA-73"", ""PV-541-BA-73"", ""PV 541-BA-73"", ""PV-541-BA-74""]";PV-541-BA-73;La séquence correcte est « PV-541-BA-73 » car elle reprend exactement tous les caractères du modèle. Les autres propositions changent un tiret, un chiffre ou l'ordre des lettres. Le piège est de lire le code globalement au lieu de vérifier chaque caractère.;Comparer caractère par caractère.;true
psychotechnique;concentration;Facile;Combien de chiffres « 4 » contient la suite ?;Comptez uniquement le chiffre demandé.;6541361678843811636959372646981;"[""4"", ""2"", ""3"", ""5""]";3;Le chiffre « 4 » apparaît aux positions [3, 12, 27], soit 3 occurrence(s). Les autres réponses sont des erreurs typiques de +1 ou -1. La méthode fiable est de regrouper mentalement la suite par paquets de trois caractères.;Faire des groupes de trois.;true
psychotechnique;concentration;Moyenne;Combien de chiffres « 4 » contient la suite ?;Comptez uniquement le chiffre demandé.;61432871941656272348323312486;"[""4"", ""6"", ""5"", ""3""]";4;Le chiffre « 4 » apparaît aux positions [3, 10, 19, 27], soit 4 occurrence(s). Les autres réponses sont des erreurs typiques de +1 ou -1. La méthode fiable est de regrouper mentalement la suite par paquets de trois caractères.;Faire des groupes de trois.;true
psychotechnique;concentration;Difficile;Combien de chiffres « 4 » contient la suite ?;Comptez uniquement le chiffre demandé.;154416619692635518817257138;"[""1"", ""3"", ""2"", ""4""]";2;Le chiffre « 4 » apparaît aux positions [3, 4], soit 2 occurrence(s). Les autres réponses sont des erreurs typiques de +1 ou -1. La méthode fiable est de regrouper mentalement la suite par paquets de trois caractères.;Faire des groupes de trois.;true
psychotechnique;concentration;Facile;Combien de chiffres « 9 » contient la suite ?;Comptez uniquement le chiffre demandé.;2979734685671473854449;"[""5"", ""4"", ""2"", ""3""]";3;Le chiffre « 9 » apparaît aux positions [2, 4, 22], soit 3 occurrence(s). Les autres réponses sont des erreurs typiques de +1 ou -1. La méthode fiable est de regrouper mentalement la suite par paquets de trois caractères.;Faire des groupes de trois.;true
psychotechnique;concentration;Moyenne;Quelle séquence est strictement identique au modèle ?;Modèle : PV-275-AB-39;Comparez les propositions au modèle.;"[""VP-275-AB-39"", ""PV 275-AB-39"", ""PV-275-AB-30"", ""PV-275-AB-39""]";PV-275-AB-39;La séquence correcte est « PV-275-AB-39 » car elle reprend exactement tous les caractères du modèle. Les autres propositions changent un tiret, un chiffre ou l'ordre des lettres. Le piège est de lire le code globalement au lieu de vérifier chaque caractère.;Comparer caractère par caractère.;true
psychotechnique;concentration;Difficile;Combien de chiffres « 3 » contient la suite ?;Comptez uniquement le chiffre demandé.;827167782969643161265548;"[""3"", ""1"", ""2"", ""0""]";1;Le chiffre « 3 » apparaît aux positions [15], soit 1 occurrence(s). Les autres réponses sont des erreurs typiques de +1 ou -1. La méthode fiable est de regrouper mentalement la suite par paquets de trois caractères.;Faire des groupes de trois.;true
psychotechnique;concentration;Facile;Quelle séquence est strictement identique au modèle ?;Modèle : PV-201-BA-45;Comparez les propositions au modèle.;"[""PV-201-BA-45"", ""VP-201-BA-45"", ""PV-201-BA-46"", ""PV 201-BA-45""]";PV-201-BA-45;La séquence correcte est « PV-201-BA-45 » car elle reprend exactement tous les caractères du modèle. Les autres propositions changent un tiret, un chiffre ou l'ordre des lettres. Le piège est de lire le code globalement au lieu de vérifier chaque caractère.;Comparer caractère par caractère.;true
psychotechnique;concentration;Moyenne;Quelle séquence est strictement identique au modèle ?;Modèle : PV-423-BA-77;Comparez les propositions au modèle.;"[""PV 423-BA-77"", ""PV-423-BA-78"", ""PV-423-BA-77"", ""VP-423-BA-77""]";PV-423-BA-77;La séquence correcte est « PV-423-BA-77 » car elle reprend exactement tous les caractères du modèle. Les autres propositions changent un tiret, un chiffre ou l'ordre des lettres. Le piège est de lire le code globalement au lieu de vérifier chaque caractère.;Comparer caractère par caractère.;true
psychotechnique;concentration;Difficile;Combien de chiffres « 6 » contient la suite ?;Comptez uniquement le chiffre demandé.;3979194616765299769982816344236;"[""5"", ""6"", ""7"", ""8""]";6;Le chiffre « 6 » apparaît aux positions [8, 10, 12, 18, 25, 31], soit 6 occurrence(s). Les autres réponses sont des erreurs typiques de +1 ou -1. La méthode fiable est de regrouper mentalement la suite par paquets de trois caractères.;Faire des groupes de trois.;true
psychotechnique;concentration;Facile;Combien de chiffres « 7 » contient la suite ?;Comptez uniquement le chiffre demandé.;28448823513419688878184;"[""1"", ""2"", ""3"", ""0""]";1;Le chiffre « 7 » apparaît aux positions [19], soit 1 occurrence(s). Les autres réponses sont des erreurs typiques de +1 ou -1. La méthode fiable est de regrouper mentalement la suite par paquets de trois caractères.;Faire des groupes de trois.;true
psychotechnique;concentration;Moyenne;Combien de chiffres « 2 » contient la suite ?;Comptez uniquement le chiffre demandé.;8661647285646492827873731431;"[""5"", ""4"", ""3"", ""2""]";3;Le chiffre « 2 » apparaît aux positions [8, 16, 18], soit 3 occurrence(s). Les autres réponses sont des erreurs typiques de +1 ou -1. La méthode fiable est de regrouper mentalement la suite par paquets de trois caractères.;Faire des groupes de trois.;true
psychotechnique;concentration;Difficile;Quelle séquence est strictement identique au modèle ?;Modèle : PV-852-AB-91;Comparez les propositions au modèle.;"[""PV 852-AB-91"", ""VP-852-AB-91"", ""PV-852-AB-91"", ""PV-852-AB-92""]";PV-852-AB-91;La séquence correcte est « PV-852-AB-91 » car elle reprend exactement tous les caractères du modèle. Les autres propositions changent un tiret, un chiffre ou l'ordre des lettres. Le piège est de lire le code globalement au lieu de vérifier chaque caractère.;Comparer caractère par caractère.;true
psychotechnique;concentration;Facile;Quelle séquence est strictement identique au modèle ?;Modèle : PV-375-BA-20;Comparez les propositions au modèle.;"[""VP-375-BA-20"", ""PV-375-BA-20"", ""PV-375-BA-21"", ""PV 375-BA-20""]";PV-375-BA-20;La séquence correcte est « PV-375-BA-20 » car elle reprend exactement tous les caractères du modèle. Les autres propositions changent un tiret, un chiffre ou l'ordre des lettres. Le piège est de lire le code globalement au lieu de vérifier chaque caractère.;Comparer caractère par caractère.;true
psychotechnique;concentration;Moyenne;Combien de chiffres « 7 » contient la suite ?;Comptez uniquement le chiffre demandé.;17988266562543345264444;"[""2"", ""1"", ""3"", ""0""]";1;Le chiffre « 7 » apparaît aux positions [2], soit 1 occurrence(s). Les autres réponses sont des erreurs typiques de +1 ou -1. La méthode fiable est de regrouper mentalement la suite par paquets de trois caractères.;Faire des groupes de trois.;true
psychotechnique;concentration;Difficile;Combien de chiffres « 3 » contient la suite ?;Comptez uniquement le chiffre demandé.;443539398754629221748658861365;"[""4"", ""3"", ""6"", ""5""]";4;Le chiffre « 3 » apparaît aux positions [3, 5, 7, 28], soit 4 occurrence(s). Les autres réponses sont des erreurs typiques de +1 ou -1. La méthode fiable est de regrouper mentalement la suite par paquets de trois caractères.;Faire des groupes de trois.;true
psychotechnique;concentration;Facile;Quelle séquence est strictement identique au modèle ?;Modèle : PV-603-AC-40;Comparez les propositions au modèle.;"[""VP-603-AC-40"", ""PV-603-AC-40"", ""PV-603-AC-41"", ""PV 603-AC-40""]";PV-603-AC-40;La séquence correcte est « PV-603-AC-40 » car elle reprend exactement tous les caractères du modèle. Les autres propositions changent un tiret, un chiffre ou l'ordre des lettres. Le piège est de lire le code globalement au lieu de vérifier chaque caractère.;Comparer caractère par caractère.;true
psychotechnique;concentration;Moyenne;Quelle séquence est strictement identique au modèle ?;Modèle : PV-931-AC-81;Comparez les propositions au modèle.;"[""PV 931-AC-81"", ""VP-931-AC-81"", ""PV-931-AC-82"", ""PV-931-AC-81""]";PV-931-AC-81;La séquence correcte est « PV-931-AC-81 » car elle reprend exactement tous les caractères du modèle. Les autres propositions changent un tiret, un chiffre ou l'ordre des lettres. Le piège est de lire le code globalement au lieu de vérifier chaque caractère.;Comparer caractère par caractère.;true
psychotechnique;concentration;Difficile;Combien de chiffres « 8 » contient la suite ?;Comptez uniquement le chiffre demandé.;57193951461386492775339565665189;"[""3"", ""2"", ""1"", ""4""]";2;Le chiffre « 8 » apparaît aux positions [13, 31], soit 2 occurrence(s). Les autres réponses sont des erreurs typiques de +1 ou -1. La méthode fiable est de regrouper mentalement la suite par paquets de trois caractères.;Faire des groupes de trois.;true
psychotechnique;concentration;Facile;Combien de chiffres « 9 » contient la suite ?;Comptez uniquement le chiffre demandé.;67869149613972869819;"[""7"", ""4"", ""6"", ""5""]";5;Le chiffre « 9 » apparaît aux positions [5, 8, 12, 17, 20], soit 5 occurrence(s). Les autres réponses sont des erreurs typiques de +1 ou -1. La méthode fiable est de regrouper mentalement la suite par paquets de trois caractères.;Faire des groupes de trois.;true
psychotechnique;concentration;Moyenne;Quelle séquence est strictement identique au modèle ?;Modèle : PV-463-AC-72;Comparez les propositions au modèle.;"[""VP-463-AC-72"", ""PV-463-AC-73"", ""PV-463-AC-72"", ""PV 463-AC-72""]";PV-463-AC-72;La séquence correcte est « PV-463-AC-72 » car elle reprend exactement tous les caractères du modèle. Les autres propositions changent un tiret, un chiffre ou l'ordre des lettres. Le piège est de lire le code globalement au lieu de vérifier chaque caractère.;Comparer caractère par caractère.;true
psychotechnique;concentration;Difficile;Quelle séquence est strictement identique au modèle ?;Modèle : PV-645-AC-80;Comparez les propositions au modèle.;"[""PV 645-AC-80"", ""PV-645-AC-81"", ""VP-645-AC-80"", ""PV-645-AC-80""]";PV-645-AC-80;La séquence correcte est « PV-645-AC-80 » car elle reprend exactement tous les caractères du modèle. Les autres propositions changent un tiret, un chiffre ou l'ordre des lettres. Le piège est de lire le code globalement au lieu de vérifier chaque caractère.;Comparer caractère par caractère.;true
psychotechnique;concentration;Facile;Combien de chiffres « 1 » contient la suite ?;Comptez uniquement le chiffre demandé.;236682669516694891873556;"[""2"", ""3"", ""4"", ""1""]";2;Le chiffre « 1 » apparaît aux positions [11, 18], soit 2 occurrence(s). Les autres réponses sont des erreurs typiques de +1 ou -1. La méthode fiable est de regrouper mentalement la suite par paquets de trois caractères.;Faire des groupes de trois.;true
psychotechnique;concentration;Moyenne;Quelle séquence est strictement identique au modèle ?;Modèle : PV-592-AB-10;Comparez les propositions au modèle.;"[""PV 592-AB-10"", ""PV-592-AB-10"", ""PV-592-AB-11"", ""VP-592-AB-10""]";PV-592-AB-10;La séquence correcte est « PV-592-AB-10 » car elle reprend exactement tous les caractères du modèle. Les autres propositions changent un tiret, un chiffre ou l'ordre des lettres. Le piège est de lire le code globalement au lieu de vérifier chaque caractère.;Comparer caractère par caractère.;true
psychotechnique;concentration;Difficile;Quelle séquence est strictement identique au modèle ?;Modèle : PV-514-BA-79;Comparez les propositions au modèle.;"[""VP-514-BA-79"", ""PV-514-BA-70"", ""PV 514-BA-79"", ""PV-514-BA-79""]";PV-514-BA-79;La séquence correcte est « PV-514-BA-79 » car elle reprend exactement tous les caractères du modèle. Les autres propositions changent un tiret, un chiffre ou l'ordre des lettres. Le piège est de lire le code globalement au lieu de vérifier chaque caractère.;Comparer caractère par caractère.;true
