module;category;difficulty;question;expression;options;answer;explanation;hint;is_active
psychotechnique;calcul_mental;Facile;Combien font 110 / 10 ?;110 / 10;"[""12"", ""11"", ""10"", ""21""]";11;Le calcul à effectuer est 110 / 10, ce qui donne 11. On peut le résoudre mentalement en décomposant les nombres et en gardant les priorités d'opérations. Le piège classique est d'aller trop vite : oubli d'une retenue, confusion entre multiplication et addition, ou mauvaise lecture du pourcentage.;Retrouver la multiplication inverse;true
psychotechnique;calcul_mental;Moyenne;Combien font 13 × 14 ?;13 × 14;"[""181"", ""183"", ""182"", ""192""]";182;Le calcul à effectuer est 13 × 14, ce qui donne 182. On peut le résoudre mentalement en décomposant les nombres et en gardant les priorités d'opérations. Le piège classique est d'aller trop vite : oubli d'une retenue, confusion entre multiplication et addition, ou mauvaise lecture du pourcentage.;Distributivité;true
psychotechnique;calcul_mental;Difficile;Combien font (55 × 4) - 35 ?;(55 × 4) - 35;"[""184"", ""195"", ""186"", ""185""]";185;Le calcul à effectuer est (55 × 4) - 35, ce qui donne 185. On peut le résoudre mentalement en décomposant les nombres et en gardant les priorités d'opérations. Le piège classique est d'aller trop vite : oubli d'une retenue, confusion entre multiplication et addition, ou mauvaise lecture du pourcentage.;Respecter les priorités;true
psychotechnique;calcul_mental;Facile;Combien font 7 × 4 ?;7 × 4;"[""29"", ""38"", ""28"", ""27""]";28;Le calcul à effectuer est 7 × 4, ce qui donne 28. On peut le résoudre mentalement en décomposant les nombres et en gardant les priorités d'opérations. Le piège classique est d'aller trop vite : oubli d'une retenue, confusion entre multiplication et addition, ou mauvaise lecture du pourcentage.;Utiliser les tables;true
psychotechnique;calcul_mental;Moyenne;Combien font 563 - 187 ?;563 - 187;"[""386"", ""375"", ""377"", ""376""]";376;Le calcul à effectuer est 563 - 187, ce qui donne 376. On peut le résoudre mentalement en décomposant les nombres et en gardant les priorités d'opérations. Le piège classique est d'aller trop vite : oubli d'une retenue, confusion entre multiplication et addition, ou mauvaise lecture du pourcentage.;Soustraction par compensation;true
psychotechnique;calcul_mental;Difficile;Combien font (47 × 7) - 80 ?;(47 × 7) - 80;"[""249"", ""248"", ""250"", ""259""]";249;Le calcul à effectuer est (47 × 7) - 80, ce qui donne 249. On peut le résoudre mentalement en décomposant les nombres et en gardant les priorités d'opérations. Le piège classique est d'aller trop vite : oubli d'une retenue, confusion entre multiplication et addition, ou mauvaise lecture du pourcentage.;Respecter les priorités;true
psychotechnique;calcul_mental;Facile;Combien font 30 + 12 ?;30 + 12;"[""43"", ""41"", ""52"", ""42""]";42;Le calcul à effectuer est 30 + 12, ce qui donne 42. On peut le résoudre mentalement en décomposant les nombres et en gardant les priorités d'opérations. Le piège classique est d'aller trop vite : oubli d'une retenue, confusion entre multiplication et addition, ou mauvaise lecture du pourcentage.;Arrondir puis ajuster;true
psychotechnique;calcul_mental;Moyenne;Combien font 151 + 285 ?;151 + 285;"[""436"", ""435"", ""446"", ""437""]";436;Le calcul à effectuer est 151 + 285, ce qui donne 436. On peut le résoudre mentalement en décomposant les nombres et en gardant les priorités d'opérations. Le piège classique est d'aller trop vite : oubli d'une retenue, confusion entre multiplication et addition, ou mauvaise lecture du pourcentage.;Additionner centaines, dizaines, unités;true
psychotechnique;calcul_mental;Difficile;Combien font (54 × 9) - 35 ?;(54 × 9) - 35;"[""450"", ""451"", ""452"", ""461""]";451;Le calcul à effectuer est (54 × 9) - 35, ce qui donne 451. On peut le résoudre mentalement en décomposant les nombres et en gardant les priorités d'opérations. Le piège classique est d'aller trop vite : oubli d'une retenue, confusion entre multiplication et addition, ou mauvaise lecture du pourcentage.;Respecter les priorités;true
psychotechnique;calcul_mental;Facile;Combien font 77 - 21 ?;77 - 21;"[""57"", ""56"", ""55"", ""66""]";56;Le calcul à effectuer est 77 - 21, ce qui donne 56. On peut le résoudre mentalement en décomposant les nombres et en gardant les priorités d'opérations. Le piège classique est d'aller trop vite : oubli d'une retenue, confusion entre multiplication et addition, ou mauvaise lecture du pourcentage.;Décomposer dizaines et unités;true
psychotechnique;calcul_mental;Moyenne;Combien font 253 + 369 ?;253 + 369;"[""622"", ""623"", ""632"", ""621""]";622;Le calcul à effectuer est 253 + 369, ce qui donne 622. On peut le résoudre mentalement en décomposant les nombres et en gardant les priorités d'opérations. Le piège classique est d'aller trop vite : oubli d'une retenue, confusion entre multiplication et addition, ou mauvaise lecture du pourcentage.;Additionner centaines, dizaines, unités;true
psychotechnique;calcul_mental;Difficile;Combien font (48 × 4) - 37 ?;(48 × 4) - 37;"[""165"", ""156"", ""155"", ""154""]";155;Le calcul à effectuer est (48 × 4) - 37, ce qui donne 155. On peut le résoudre mentalement en décomposant les nombres et en gardant les priorités d'opérations. Le piège classique est d'aller trop vite : oubli d'une retenue, confusion entre multiplication et addition, ou mauvaise lecture du pourcentage.;Respecter les priorités;true
psychotechnique;calcul_mental;Facile;Combien font 22 / 2 ?;22 / 2;"[""11"", ""10"", ""12"", ""21""]";11;Le calcul à effectuer est 22 / 2, ce qui donne 11. On peut le résoudre mentalement en décomposant les nombres et en gardant les priorités d'opérations. Le piège classique est d'aller trop vite : oubli d'une retenue, confusion entre multiplication et addition, ou mauvaise lecture du pourcentage.;Retrouver la multiplication inverse;true
psychotechnique;calcul_mental;Moyenne;Combien font 19 × 15 ?;19 × 15;"[""284"", ""286"", ""295"", ""285""]";285;Le calcul à effectuer est 19 × 15, ce qui donne 285. On peut le résoudre mentalement en décomposant les nombres et en gardant les priorités d'opérations. Le piège classique est d'aller trop vite : oubli d'une retenue, confusion entre multiplication et addition, ou mauvaise lecture du pourcentage.;Distributivité;true
psychotechnique;calcul_mental;Difficile;Combien font (56 × 8) - 48 ?;(56 × 8) - 48;"[""399"", ""410"", ""400"", ""401""]";400;Le calcul à effectuer est (56 × 8) - 48, ce qui donne 400. On peut le résoudre mentalement en décomposant les nombres et en gardant les priorités d'opérations. Le piège classique est d'aller trop vite : oubli d'une retenue, confusion entre multiplication et addition, ou mauvaise lecture du pourcentage.;Respecter les priorités;true
psychotechnique;calcul_mental;Facile;Combien font 55 / 5 ?;55 / 5;"[""12"", ""10"", ""21"", ""11""]";11;Le calcul à effectuer est 55 / 5, ce qui donne 11. On peut le résoudre mentalement en décomposant les nombres et en gardant les priorités d'opérations. Le piège classique est d'aller trop vite : oubli d'une retenue, confusion entre multiplication et addition, ou mauvaise lecture du pourcentage.;Retrouver la multiplication inverse;true
psychotechnique;calcul_mental;Moyenne;Combien font 228 + 383 ?;228 + 383;"[""621"", ""612"", ""610"", ""611""]";611;Le calcul à effectuer est 228 + 383, ce qui donne 611. On peut le résoudre mentalement en décomposant les nombres et en gardant les priorités d'opérations. Le piège classique est d'aller trop vite : oubli d'une retenue, confusion entre multiplication et addition, ou mauvaise lecture du pourcentage.;Additionner centaines, dizaines, unités;true
psychotechnique;calcul_mental;Difficile;Combien font 23 × 29 ?;23 × 29;"[""677"", ""667"", ""666"", ""668""]";667;Le calcul à effectuer est 23 × 29, ce qui donne 667. On peut le résoudre mentalement en décomposant les nombres et en gardant les priorités d'opérations. Le piège classique est d'aller trop vite : oubli d'une retenue, confusion entre multiplication et addition, ou mauvaise lecture du pourcentage.;Décomposer le second facteur;true
psychotechnique;calcul_mental;Facile;Combien font 50 % de 200 ?;50 % de 200;"[""110"", ""100"", ""99"", ""101""]";100;Le calcul à effectuer est 50 % de 200, ce qui donne 100. On peut le résoudre mentalement en décomposant les nombres et en gardant les priorités d'opérations. Le piège classique est d'aller trop vite : oubli d'une retenue, confusion entre multiplication et addition, ou mauvaise lecture du pourcentage.;Utiliser moitié, quart ou dixième;true
psychotechnique;calcul_mental;Moyenne;Combien font 980 - 496 ?;980 - 496;"[""483"", ""485"", ""484"", ""494""]";484;Le calcul à effectuer est 980 - 496, ce qui donne 484. On peut le résoudre mentalement en décomposant les nombres et en gardant les priorités d'opérations. Le piège classique est d'aller trop vite : oubli d'une retenue, confusion entre multiplication et addition, ou mauvaise lecture du pourcentage.;Soustraction par compensation;true
psychotechnique;calcul_mental;Difficile;Combien font 34 × 16 ?;34 × 16;"[""543"", ""545"", ""544"", ""554""]";544;Le calcul à effectuer est 34 × 16, ce qui donne 544. On peut le résoudre mentalement en décomposant les nombres et en gardant les priorités d'opérations. Le piège classique est d'aller trop vite : oubli d'une retenue, confusion entre multiplication et addition, ou mauvaise lecture du pourcentage.;Décomposer le second facteur;true
psychotechnique;calcul_mental;Facile;Combien font 41 - 25 ?;41 - 25;"[""17"", ""16"", ""26"", ""15""]";16;Le calcul à effectuer est 41 - 25, ce qui donne 16. On peut le résoudre mentalement en décomposant les nombres et en gardant les priorités d'opérations. Le piège classique est d'aller trop vite : oubli d'une retenue, confusion entre multiplication et addition, ou mauvaise lecture du pourcentage.;Décomposer dizaines et unités;true
psychotechnique;calcul_mental;Moyenne;Combien font 17 × 11 ?;17 × 11;"[""187"", ""188"", ""197"", ""186""]";187;Le calcul à effectuer est 17 × 11, ce qui donne 187. On peut le résoudre mentalement en décomposant les nombres et en gardant les priorités d'opérations. Le piège classique est d'aller trop vite : oubli d'une retenue, confusion entre multiplication et addition, ou mauvaise lecture du pourcentage.;Distributivité;true
psychotechnique;calcul_mental;Difficile;Combien font 3/4 de 88 ?;3/4 de 88;"[""66"", ""65"", ""67"", ""76""]";66;Le calcul à effectuer est 3/4 de 88, ce qui donne 66. On peut le résoudre mentalement en décomposant les nombres et en gardant les priorités d'opérations. Le piège classique est d'aller trop vite : oubli d'une retenue, confusion entre multiplication et addition, ou mauvaise lecture du pourcentage.;Diviser puis multiplier;true
psychotechnique;calcul_mental;Facile;Combien font 45 - 32 ?;45 - 32;"[""13"", ""23"", ""12"", ""14""]";13;Le calcul à effectuer est 45 - 32, ce qui donne 13. On peut le résoudre mentalement en décomposant les nombres et en gardant les priorités d'opérations. Le piège classique est d'aller trop vite : oubli d'une retenue, confusion entre multiplication et addition, ou mauvaise lecture du pourcentage.;Décomposer dizaines et unités;true
psychotechnique;calcul_mental;Moyenne;Combien font 365 + 260 ?;365 + 260;"[""625"", ""624"", ""626"", ""635""]";625;Le calcul à effectuer est 365 + 260, ce qui donne 625. On peut le résoudre mentalement en décomposant les nombres et en gardant les priorités d'opérations. Le piège classique est d'aller trop vite : oubli d'une retenue, confusion entre multiplication et addition, ou mauvaise lecture du pourcentage.;Additionner centaines, dizaines, unités;true
psychotechnique;calcul_mental;Difficile;Combien font (27 × 7) - 44 ?;(27 × 7) - 44;"[""144"", ""145"", ""146"", ""155""]";145;Le calcul à effectuer est (27 × 7) - 44, ce qui donne 145. On peut le résoudre mentalement en décomposant les nombres et en gardant les priorités d'opérations. Le piège classique est d'aller trop vite : oubli d'une retenue, confusion entre multiplication et addition, ou mauvaise lecture du pourcentage.;Respecter les priorités;true
psychotechnique;calcul_mental;Facile;Combien font 9 × 9 ?;9 × 9;"[""80"", ""81"", ""82"", ""91""]";81;Le calcul à effectuer est 9 × 9, ce qui donne 81. On peut le résoudre mentalement en décomposant les nombres et en gardant les priorités d'opérations. Le piège classique est d'aller trop vite : oubli d'une retenue, confusion entre multiplication et addition, ou mauvaise lecture du pourcentage.;Utiliser les tables;true
psychotechnique;calcul_mental;Moyenne;Combien font 484 + 169 ?;484 + 169;"[""654"", ""652"", ""653"", ""663""]";653;Le calcul à effectuer est 484 + 169, ce qui donne 653. On peut le résoudre mentalement en décomposant les nombres et en gardant les priorités d'opérations. Le piège classique est d'aller trop vite : oubli d'une retenue, confusion entre multiplication et addition, ou mauvaise lecture du pourcentage.;Additionner centaines, dizaines, unités;true
